datetime,average_exhaustion,average_sA,number_extract_points,pA
2005-07-25,65.31707563439544,0.22222429531133295,105.0,0.2
2005-07-26,60.94979033542286,0.2197120996784957,102.0,0.1942
2005-07-27,56.37966770034493,0.227376294828054,126.0,0.1944
2005-07-28,56.96446409885706,0.2257630233008014,112.0,0.1976
2005-07-29,59.406365759036944,0.23154573116211075,127.0,0.1944
2005-07-30,49.95540384446079,0.22322955966962169,125.0,0.196
2005-07-31,47.00482549049632,0.2228596110155548,99.0,0.2026
2005-08-01,56.11460249219042,0.22190733791472927,108.0,0.204
2005-08-02,59.22906190868015,0.22879249522592,117.0,0.1976
2005-08-04,59.989390360802346,0.22408045719477895,59.0,0.1986
2005-08-05,57.06513888276435,0.2267814153967232,106.0,0.1982
2005-08-06,59.264969659884656,0.22434963876920866,108.0,0.1942
2005-08-07,65.63377888321718,0.22424133780125904,128.0,0.1924
2005-08-08,64.88633108614172,0.2253993731642996,123.0,0.1992
2005-08-09,58.16987795382922,0.2283163669288753,111.0,0.1978
2005-08-10,67.10401379256247,0.22472265347509074,112.0,0.1982
2005-08-11,68.09863680183628,0.22394078120101107,111.0,0.2042
2005-08-12,64.55412575925202,0.2239269460860215,105.0,0.2086
2005-08-13,61.67428206162393,0.2222642690223102,114.0,0.2094
2005-08-14,75.61871806017321,0.22548790216727674,98.0,0.2126
2005-08-15,76.15722399381312,0.22537680532124735,118.0,0.2126
2005-08-16,63.34322150825178,0.22516505005446988,110.0,0.2132
2005-08-18,75.90419593063768,0.22223140665182373,74.0,0.2086
2005-08-19,75.57358266659767,0.22010614363816589,102.0,0.203
2005-08-20,75.45940490104955,0.22500316291575875,104.0,0.1974
2005-08-21,72.77147476748844,0.2238558796339514,119.0,0.1936
2005-08-22,71.28961933366114,0.2237375561508414,94.0,0.1886
2005-08-23,84.43527300661144,0.22710100434483005,98.0,0.1906
2005-08-24,72.64653779934777,0.22216385449970025,97.0,0.1918
2005-08-25,75.25507545889158,0.2297716231776513,92.0,0.194
2005-08-26,81.18966733233627,0.21925974075357985,111.0,0.1932
2005-08-27,66.29779934466289,0.2271906301338755,103.0,0.1882
2005-08-28,78.30279299261724,0.22226838815264546,111.0,0.1836
2005-08-29,68.6371136088019,0.22811133263901956,96.0,0.182
2005-08-30,68.54323307007448,0.22241198966272588,90.0,0.1818
2005-09-02,73.56702824671292,0.22493767195221695,78.0,0.17800000000000002
2005-09-03,58.06471344494546,0.23416404712183975,115.0,0.183
2005-09-04,65.28818173911729,0.22304569668876664,113.0,0.1876
2005-09-05,68.10497018454507,0.22313662823536354,110.0,0.1934
2005-09-06,68.26821395065339,0.2180058226471749,115.0,0.2004
2005-09-07,68.56772158943672,0.22189801157230216,123.0,0.2074
2005-09-08,67.21484212177229,0.2226103477778425,92.0,0.2054
2005-09-09,70.87699743039609,0.22493755208979332,122.0,0.2054
2005-09-10,52.37246248584279,0.22010318434757925,129.0,0.2094
2005-09-11,62.75998883864923,0.2212895299582502,129.0,0.2088
2005-09-12,66.64745225361422,0.2226092044582471,112.0,0.2118
2005-09-13,62.31133159745025,0.2234277904893756,127.0,0.2184
2005-09-16,52.94133921598356,0.22343098946535345,115.0,0.2122
2005-09-17,66.79744988443207,0.2248886126161371,129.0,0.204
2005-09-18,61.07145773961236,0.2255865769565808,123.0,0.2006
2005-09-19,55.83566922236118,0.2299066144548367,137.0,0.1992
2005-09-20,82.40694329811436,0.2201232961639609,114.0,0.199
2005-09-21,57.02270526499461,0.2199473271152676,105.0,0.1974
2005-09-22,50.57682242741167,0.22202726308207196,110.0,0.2008
2005-09-23,58.00304346804578,0.22578008639354966,106.0,0.1994
2005-09-24,54.537301694349935,0.22375923833265765,146.0,0.2008
2005-09-25,58.06595275198861,0.22198767648600914,130.0,0.2046
2005-09-26,56.9581598633191,0.22428125528588586,136.0,0.2098
2005-09-27,42.761644195816494,0.22468652696715852,75.0,0.211
2005-09-30,44.56075688283803,0.24616854058764534,31.0,0.2138
2005-10-01,57.922593741958245,0.22955095493286115,123.0,0.206
2005-10-02,52.77227577159106,0.21942736048813405,135.0,0.2032
2005-10-03,60.43656730263184,0.22067071194541374,125.0,0.199
2005-10-04,59.1724691939744,0.22143211290008125,111.0,0.198
2005-10-05,56.47622940104061,0.22162918753597405,123.0,0.1996
2005-10-06,55.863167510195616,0.2208786321345136,114.0,0.2034
2005-10-07,49.56783527550396,0.2183276813468306,113.0,0.2046
2005-10-08,57.12241350365863,0.2155209800180029,106.0,0.2096
2005-10-11,63.39549380612212,0.2237030586841081,121.0,0.2132
2005-10-13,62.068049878727074,0.2403162669552445,118.0,0.2082
2005-10-14,61.673255759690626,0.22095001112559426,138.0,0.2038
2005-10-15,61.558361801160174,0.22231471909105105,120.0,0.1974
2005-10-16,47.380486667281026,0.22479556332151315,110.0,0.1948
2005-10-17,49.689014284015656,0.22078026022011168,129.0,0.1922
2005-10-18,58.34004705236397,0.2229398110562783,112.0,0.1948
2005-10-19,56.37114091961456,0.22424961001716573,101.0,0.1962
2005-10-20,55.4817365560607,0.22266332420612409,103.0,0.1982
2005-10-21,59.11662309930664,0.23013953525528685,100.0,0.1948
2005-10-22,62.27422305259219,0.22262485361760093,111.0,0.193
2005-10-23,55.478609306627,0.21888374249389267,120.0,0.1956
2005-10-24,57.48282063424924,0.21773592730805816,130.0,0.1956
2005-10-25,47.01153180301364,0.2160396468620316,66.0,0.1954
2005-10-28,49.8041173403455,0.2337299106537119,112.0,0.1974
2005-10-29,48.75582993616002,0.2268128374489141,115.0,0.201
2005-10-30,59.727013756180604,0.2150110901623118,123.0,0.1992
2005-10-31,57.79042879606336,0.22185245087894792,122.0,0.1988
2005-11-01,58.38129205001693,0.22313937558577207,103.0,0.203
2005-11-02,56.999886138516786,0.22447410637657814,125.0,0.2146
2005-11-03,59.642284767367784,0.21881753044285765,127.0,0.2378
2005-11-04,46.54631035826426,0.2321463388680795,106.0,0.253
2005-11-05,51.499794891672536,0.22788991414037624,122.0,0.2656
2005-11-12,32.195933562461946,0.2527945752428806,76.0,0.2514
2005-11-13,54.301581440323794,0.22008785068874867,109.0,0.2584
2005-11-14,39.424575142799256,0.22413629656724796,63.0,0.254
2005-11-15,48.30638555163398,0.22483284759185992,87.0,0.2496
2005-11-16,52.26379915472925,0.22052049516641525,121.0,0.2398
2005-11-17,53.199378457660906,0.2248534976493524,115.0,0.2328
2005-11-18,54.40001139445017,0.2246885579273871,110.0,0.2128
2005-11-19,48.278027273018004,0.2255489289827164,123.0,0.2062
2005-11-20,44.27199804837615,0.22723959776934244,110.0,0.2034
2005-11-21,40.32043121380661,0.2460932491388849,69.0,0.1984
2005-11-26,57.358513909606636,0.22488260749538136,100.0,0.1934
2005-11-27,48.42360320027353,0.22516227110844114,130.0,0.1866
2005-11-28,45.73219791786082,0.2333500437163307,110.0,0.1866
2005-11-29,60.7737635813318,0.22121602123440784,98.0,0.192
2005-11-30,56.074332988281576,0.21986933582626286,94.0,0.1992
2005-12-01,53.36713101283951,0.2287756195884645,106.0,0.1974
2005-12-02,61.114888666031284,0.22488361598363446,109.0,0.1984
2005-12-03,57.7956803201849,0.2195908456777292,107.0,0.1924
2005-12-04,59.440882633354846,0.223484295390173,125.0,0.1832
2005-12-05,57.86029279821169,0.2198212658306776,103.0,0.1782
2005-12-11,32.29399304679223,0.21099667624197305,20.0,0.1794
2005-12-12,72.72841472695481,0.2278430159031101,101.0,0.17800000000000002
2005-12-14,47.982419252392454,0.2211452641705623,74.0,0.1752
2005-12-15,58.03334429563016,0.22841094955656285,121.0,0.174
2005-12-16,56.714871361754405,0.2252112358220548,128.0,0.1702
2005-12-17,58.48541492584569,0.22498187812421627,136.0,0.1736
2005-12-18,56.986812580460956,0.22566440932403264,131.0,0.1782
2005-12-19,50.884291037520725,0.2287485801706049,121.0,0.1854
2005-12-20,65.9140888446787,0.22756879294904944,25.0,0.19
2005-12-26,49.95269205161549,0.22901638969848945,125.0,0.1936
2005-12-27,44.80223140403163,0.2361471214467911,122.0,0.192
2005-12-28,45.23432024716625,0.233238431254092,93.0,0.1918
2005-12-29,47.49736297077117,0.2254536180629452,120.0,0.1924
2005-12-30,48.350596003908265,0.2239383818594169,120.0,0.1962
2006-01-02,44.46339980442215,0.2366438341793104,91.0,0.1952
2006-01-03,42.04851073716245,0.2318776989075617,91.0,0.1964
2006-01-05,49.11007122299088,0.2481109124097889,58.0,0.1962
2006-01-06,53.09023568599179,0.2358017408170401,115.0,0.1916
2006-01-07,54.19606416662671,0.2385943488796384,94.0,0.1844
2006-01-08,48.642190347426045,0.23711950806052035,99.0,0.1822
2006-01-09,49.97205323848115,0.23898904798598405,104.0,0.1814
2006-01-10,50.54345909576303,0.23132307321962015,82.0,0.1804
2006-01-11,49.55984284352671,0.2416704962187394,107.0,0.1836
2006-01-12,53.070564973283005,0.23797359915996966,101.0,0.1888
2006-01-13,53.356290825426605,0.2366941570017472,124.0,0.1898
2006-01-14,57.05825577922081,0.2394810602128528,119.0,0.1902
2006-01-15,60.082720683316424,0.2357691971023768,109.0,0.1934
2006-01-16,55.757448971642255,0.2394437785877528,111.0,0.1928
2006-01-17,46.64808158714709,0.2329987646199991,110.0,0.1898
2006-01-19,45.346461932019274,0.24182213789061846,43.0,0.1902
2006-01-20,53.747261407881425,0.2240622542057396,95.0,0.1914
2006-01-21,54.93331001083361,0.2268945395539249,109.0,0.1894
2006-01-22,53.58707069400278,0.2295708897285848,107.0,0.1908
2006-01-23,58.79936651726699,0.2347753379948031,110.0,0.1942
2006-01-24,50.124562367605364,0.2219841777521345,130.0,0.1968
2006-01-25,50.41753115758526,0.2317141799182892,134.0,0.1978
2006-01-26,54.17465938991949,0.2252131341644075,111.0,0.2004
2006-01-27,51.48507670098486,0.2278395614871889,122.0,0.2014
2006-01-28,51.25670658735535,0.2266915907697485,123.0,0.2008
2006-01-29,49.62917174565587,0.23138943636044895,93.0,0.2012
2006-01-30,47.53448846326352,0.2273826081350304,107.0,0.2
2006-01-31,52.150760327193815,0.21906946055477924,114.0,0.198
2006-02-02,49.01522143983645,0.24579636726539986,57.0,0.1986
2006-02-03,47.139477479910624,0.2304994728588005,90.0,0.1968
2006-02-04,54.853895704893475,0.2212682734486023,105.0,0.1926
2006-02-05,56.25663865154025,0.218999498109658,92.0,0.1926
2006-02-06,55.524727925500926,0.2191819149163461,46.0,0.1928
2006-02-07,49.790686237194826,0.2312846164167003,111.0,0.1874
2006-02-08,44.8341594128524,0.2441431543249594,111.0,0.1858
2006-02-09,46.898836364196846,0.23651654388226065,131.0,0.1872
2006-02-10,51.222392819403744,0.2330653558214612,110.0,0.1868
2006-02-11,53.70892943156603,0.2262320952742238,119.0,0.1852
2006-02-12,49.092133042126704,0.22869218075867465,125.0,0.1918
2006-02-13,38.50567567766428,0.2343740268134232,111.0,0.1922
2006-02-14,44.396829824496386,0.230866121385128,111.0,0.1936
2006-02-17,47.88181789141703,0.21681269893212116,104.0,0.1968
2006-02-18,50.331904433741954,0.2253021199287929,129.0,0.196
2006-02-19,52.17962664861854,0.22985723682202905,111.0,0.1882
2006-02-20,55.02156665383743,0.22216126525035326,120.0,0.1862
2006-02-21,51.94388794140529,0.2236769261937392,125.0,0.183
2006-02-22,47.912296894416606,0.2260892311379287,128.0,0.175
2006-02-23,56.59095350853397,0.22066463868450992,132.0,0.1746
2006-02-24,52.769843582958316,0.2181181382521581,119.0,0.1758
2006-02-25,53.601837521569244,0.22347540707473865,131.0,0.1778
2006-02-26,55.9771874621581,0.22543941071444465,109.0,0.1786
2006-02-27,56.81124578115709,0.2271210605003324,117.0,0.182
2006-02-28,57.542097570491926,0.2305320416463285,93.0,0.1828
2006-03-02,38.63729334373088,0.2301810727862433,80.0,0.18
2006-03-03,51.05315029395346,0.23162168263364105,127.0,0.17800000000000002
2006-03-04,51.91281369128936,0.21593780863297893,110.0,0.17800000000000002
2006-03-05,53.29595966655128,0.22173690817208275,125.0,0.1774
2006-03-06,50.77544283283982,0.22456324293300026,122.0,0.1784
2006-03-07,36.26242064900852,0.23376255907494325,103.0,0.1834
2006-03-08,50.244333892606186,0.22337745375372053,132.0,0.189
2006-03-09,47.83070624968472,0.22665876646400465,132.0,0.191
2006-03-10,50.840050652021205,0.2282687750464264,125.0,0.1944
2006-03-11,45.78003040248334,0.2264605423656645,121.0,0.196
2006-03-12,49.43150971776755,0.22873181979329174,137.0,0.198
2006-03-13,44.911668625240466,0.22887423387644465,120.0,0.1984
2006-03-14,46.69990946467834,0.22975197255634475,121.0,0.199
2006-03-16,53.85591854410354,0.2447070849738817,60.0,0.1964
2006-03-17,46.86217107783219,0.24113223164129696,135.0,0.195
2006-03-18,47.36870961762507,0.2361929942892096,152.0,0.197
2006-03-19,50.27679281119626,0.2236453360336359,138.0,0.1952
2006-03-20,51.78463683892805,0.2333218503460989,139.0,0.194
2006-03-21,47.028866048559216,0.2408103600298566,115.0,0.1944
2006-03-22,45.28189711021729,0.2367163692598768,114.0,0.1962
2006-03-23,43.86743433890399,0.2401623077645068,136.0,0.1964
2006-03-24,47.035233375640466,0.23094208831158666,129.0,0.1982
2006-03-25,49.30974474486429,0.2307692110173868,146.0,0.1996
2006-03-26,47.086199101266224,0.2402255175198031,149.0,0.2026
2006-03-27,48.293517417322924,0.2306426154724901,119.0,0.2028
2006-03-28,41.63360008379682,0.2307795688497734,117.0,0.2016
2006-03-31,50.76942687039614,0.23255587871694244,142.0,0.1994
2006-04-01,46.755939021145494,0.2381192992847391,139.0,0.2066
2006-04-02,43.58555722459335,0.2377042070391991,131.0,0.2122
2006-04-03,50.7849460303543,0.2326856169520168,135.0,0.2172
2006-04-04,52.547543823280066,0.2255641592155022,125.0,0.2236
2006-04-05,41.882224188315256,0.2378706914332109,148.0,0.2286
2006-04-06,40.0864370162538,0.2391086727649593,139.0,0.2288
2006-04-07,43.50848689943096,0.2463724284741313,138.0,0.2304
2006-04-08,36.69737478612368,0.2463895854639376,149.0,0.2298
2006-04-09,34.83230344488581,0.2447769231350244,145.0,0.2262
2006-04-10,42.61364513117322,0.23658781995791014,135.0,0.2284
